model_name,seed,training_status,quantisation_status,training_dataset,num_training_samples,num_training_domains,randomised_training_samples,generation_strategy,prompt_type,explanation_type,response_type,response_format,evaluation_dataset,label_accuracy,misclassification_rate,combined_accuracy,malformed_label,malformed_domain,total_predictions,correct_predictions,correct_label_and_domain,Constitutional_Law_accuracy,Contracts_accuracy,Criminal_Law_accuracy,Evidence_accuracy,Real_Property_accuracy,Torts_accuracy,Civil_Procedure_accuracy,Constitutional_Law_confidence,Contracts_confidence,Criminal_Law_confidence,Evidence_confidence,Real_Property_confidence,Torts_confidence,Civil_Procedure_confidence,correct_domain_wrong_label,correct_label_wrong_domain,both_wrong
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,fact_first,number_list,test_set_1,0.3434343434343434,0.6565656565656566,0.3333333333333333,0,8,99,34,33,0.0,0.5,0.46153846153846156,0.26666666666666666,0.42857142857142855,0.38461538461538464,0.3125,0.12121212121212122,0.1919191919191919,0.13131313131313133,0.13131313131313133,0.12121212121212122,0.1414141414141414,0.16161616161616163,58,1,7
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,number_list,test_set_1,0.3838383838383838,0.6161616161616161,0.35353535353535354,0,5,99,38,35,0.2857142857142857,0.5714285714285714,0.23076923076923078,0.4,0.42857142857142855,0.3076923076923077,0.25,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.16161616161616163,59,3,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,number_list,test_set_1,0.42424242424242425,0.5757575757575757,0.3939393939393939,0,5,99,42,39,0.2857142857142857,0.21428571428571427,0.3076923076923077,0.4,0.5714285714285714,0.38461538461538464,0.5625,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.16161616161616163,55,3,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,markdown,test_set_1,0.35353535353535354,0.6464646464646464,0.31313131313131315,0,6,99,35,31,0.2857142857142857,0.2857142857142857,0.5384615384615384,0.3333333333333333,0.2857142857142857,0.3076923076923077,0.1875,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.16161616161616163,0.1414141414141414,0.15151515151515152,62,4,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,markdown,test_set_1,0.37373737373737376,0.6262626262626263,0.3333333333333333,5,8,99,37,33,0.21428571428571427,0.35714285714285715,0.38461538461538464,0.06666666666666667,0.42857142857142855,0.46153846153846156,0.4375,0.1414141414141414,0.15151515151515152,0.16161616161616163,0.10101010101010101,0.1414141414141414,0.1414141414141414,0.16161616161616163,58,4,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,answer_first,number_list,test_set_1,0.2828282828282828,0.7171717171717171,0.2727272727272727,0,5,99,28,27,0.2857142857142857,0.35714285714285715,0.23076923076923078,0.3333333333333333,0.5,0.15384615384615385,0.0625,0.1414141414141414,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.1414141414141414,0.15151515151515152,67,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,markdown,test_set_1,0.32323232323232326,0.6767676767676767,0.30303030303030304,6,7,99,32,30,0.2857142857142857,0.5,0.3076923076923077,0.2,0.21428571428571427,0.3076923076923077,0.3125,0.1414141414141414,0.16161616161616163,0.1414141414141414,0.12121212121212122,0.1414141414141414,0.13131313131313133,0.16161616161616163,62,2,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,fact_first,markdown,test_set_1,0.3333333333333333,0.6666666666666667,0.31313131313131315,0,6,99,33,31,0.42857142857142855,0.5714285714285714,0.23076923076923078,0.13333333333333333,0.21428571428571427,0.5384615384615384,0.125,0.13131313131313133,0.16161616161616163,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.16161616161616163,62,2,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,answer_first,json,test_set_1,0.29292929292929293,0.7070707070707071,0.29292929292929293,1,6,99,29,29,0.2857142857142857,0.42857142857142855,0.5384615384615384,0.2,0.35714285714285715,0.23076923076923078,0.0625,0.12121212121212122,0.12121212121212122,0.13131313131313133,0.1414141414141414,0.16161616161616163,0.15151515151515152,0.16161616161616163,64,0,6
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,answer_first,json,test_set_2,0.43,0.5700000000000001,0.42,0,5,100,43,42,0.2857142857142857,0.5333333333333333,0.6428571428571429,0.3333333333333333,0.4,0.5714285714285714,0.15384615384615385,0.12,0.17,0.15,0.15,0.16,0.13,0.12,53,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,json,test_set_2,0.47,0.53,0.4,0,9,100,47,40,0.42857142857142855,0.6,0.5,0.26666666666666666,0.3333333333333333,0.42857142857142855,0.23076923076923078,0.13,0.16,0.18,0.12,0.14,0.14,0.12,51,7,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,fact_first,json,test_set_1,0.3838383838383838,0.6161616161616161,0.37373737373737376,4,6,99,38,37,0.2857142857142857,0.6428571428571429,0.3076923076923077,0.2,0.42857142857142855,0.46153846153846156,0.3125,0.13131313131313133,0.15151515151515152,0.12121212121212122,0.1414141414141414,0.12121212121212122,0.15151515151515152,0.16161616161616163,56,1,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,json,test_set_2,0.28,0.72,0.27,4,3,100,28,27,0.21428571428571427,0.4,0.21428571428571427,0.4666666666666667,0.2,0.14285714285714285,0.23076923076923078,0.14,0.15,0.15,0.14,0.16,0.13,0.13,70,1,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,json,test_set_2,0.38,0.62,0.35,0,7,100,38,35,0.6428571428571429,0.3333333333333333,0.5,0.2,0.26666666666666666,0.14285714285714285,0.38461538461538464,0.15,0.16,0.16,0.13,0.14,0.12,0.14,58,3,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,json,test_set_2,0.38,0.62,0.36,5,4,100,38,36,0.6428571428571429,0.2,0.5,0.3333333333333333,0.13333333333333333,0.5,0.23076923076923078,0.15,0.17,0.15,0.14,0.13,0.13,0.13,60,2,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,fact_first,json,test_set_2,0.35,0.65,0.32,0,5,100,35,32,0.35714285714285715,0.3333333333333333,0.42857142857142855,0.26666666666666666,0.4666666666666667,0.21428571428571427,0.15384615384615385,0.13,0.16,0.15,0.14,0.14,0.13,0.14,63,3,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,answer_first,markdown,test_set_1,0.31313131313131315,0.6868686868686869,0.29292929292929293,0,7,99,31,29,0.21428571428571427,0.35714285714285715,0.38461538461538464,0.13333333333333333,0.42857142857142855,0.38461538461538464,0.1875,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.15151515151515152,0.15151515151515152,63,2,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,answer_first,number_list,test_set_2,0.43,0.5700000000000001,0.41,0,6,100,43,41,0.42857142857142855,0.4,0.35714285714285715,0.4666666666666667,0.4,0.35714285714285715,0.46153846153846156,0.14,0.17,0.13,0.14,0.13,0.13,0.14,53,2,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,fact_first,number_list,test_set_2,0.35,0.65,0.33,0,5,100,35,33,0.35714285714285715,0.4666666666666667,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.3076923076923077,0.14,0.15,0.15,0.14,0.14,0.13,0.13,62,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,number_list,test_set_2,0.38,0.62,0.36,0,6,100,38,36,0.42857142857142855,0.4666666666666667,0.5,0.26666666666666666,0.4,0.21428571428571427,0.23076923076923078,0.14,0.15,0.15,0.13,0.15,0.12,0.15,58,2,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,number_list,test_set_2,0.4,0.6,0.37,0,5,100,40,37,0.42857142857142855,0.4,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.15384615384615385,0.14,0.15,0.15,0.16,0.16,0.13,0.11,58,3,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,fact_first,number_list,test_set_2,0.42,0.5800000000000001,0.39,0,6,100,42,39,0.21428571428571427,0.5333333333333333,0.35714285714285715,0.4,0.4666666666666667,0.2857142857142857,0.46153846153846156,0.14,0.16,0.14,0.14,0.14,0.13,0.14,55,3,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,fact_first,markdown,test_set_1,0.0,1.0,0.0,99,8,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13131313131313133,0.16161616161616163,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.15151515151515152,91,0,8
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,number_list,test_set_2,0.35,0.65,0.33,2,6,100,35,33,0.42857142857142855,0.4,0.42857142857142855,0.4,0.2,0.07142857142857142,0.38461538461538464,0.14,0.16,0.16,0.13,0.14,0.13,0.13,61,2,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,number_list,test_set_2,0.33,0.6699999999999999,0.32,1,4,100,33,32,0.5714285714285714,0.26666666666666666,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.2857142857142857,0.3076923076923077,0.14,0.17,0.15,0.14,0.13,0.13,0.13,64,1,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,answer_first,number_list,test_set_2,0.28,0.72,0.26,0,5,100,28,26,0.2857142857142857,0.3333333333333333,0.35714285714285715,0.26666666666666666,0.2,0.21428571428571427,0.15384615384615385,0.14,0.15,0.15,0.15,0.15,0.13,0.12,69,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,answer_first,json,test_set_2,0.39,0.61,0.37,0,4,100,39,37,0.42857142857142855,0.4666666666666667,0.5,0.4666666666666667,0.3333333333333333,0.21428571428571427,0.15384615384615385,0.13,0.15,0.15,0.15,0.15,0.13,0.13,59,2,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,answer_first,markdown,test_set_2,0.38,0.62,0.34,0,5,100,38,34,0.5,0.3333333333333333,0.5714285714285714,0.26666666666666666,0.4,0.07142857142857142,0.23076923076923078,0.14,0.15,0.16,0.13,0.15,0.13,0.13,61,4,1
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,fact_first,json,test_set_2,0.29,0.71,0.27,4,4,100,29,27,0.21428571428571427,0.5333333333333333,0.35714285714285715,0.2,0.3333333333333333,0.14285714285714285,0.07692307692307693,0.13,0.16,0.16,0.14,0.14,0.13,0.13,69,2,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,answer_first,markdown,test_set_2,0.41,0.5900000000000001,0.39,0,4,100,41,39,0.42857142857142855,0.26666666666666666,0.5,0.3333333333333333,0.4,0.42857142857142855,0.38461538461538464,0.14,0.15,0.15,0.14,0.15,0.13,0.13,57,2,2
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,unstructured,fact_first,markdown,test_set_2,0.31,0.69,0.25,1,13,100,31,25,0.42857142857142855,0.3333333333333333,0.5,0.06666666666666667,0.26666666666666666,0.0,0.15384615384615385,0.13,0.17,0.19,0.08,0.14,0.14,0.14,62,6,7
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,structured,fact_first,markdown,test_set_2,0.33,0.6699999999999999,0.31,0,6,100,33,31,0.2857142857142857,0.3333333333333333,0.07142857142857142,0.26666666666666666,0.4666666666666667,0.42857142857142855,0.3076923076923077,0.14,0.17,0.16,0.13,0.13,0.12,0.14,63,2,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,answer_first,markdown,test_set_2,0.41,0.5900000000000001,0.39,0,7,100,41,39,0.42857142857142855,0.26666666666666666,0.5,0.4666666666666667,0.4,0.35714285714285715,0.3076923076923077,0.15,0.15,0.15,0.14,0.13,0.12,0.14,54,2,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,zero_shot,unstructured,fact_first,markdown,test_set_2,0.37,0.63,0.36,5,6,100,37,36,0.35714285714285715,0.4,0.35714285714285715,0.4666666666666667,0.3333333333333333,0.35714285714285715,0.23076923076923078,0.13,0.15,0.16,0.14,0.15,0.12,0.14,58,1,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,answer_first,markdown,test_set_2,0.32,0.6799999999999999,0.31,1,4,100,32,31,0.35714285714285715,0.26666666666666666,0.5714285714285714,0.13333333333333333,0.4666666666666667,0.21428571428571427,0.15384615384615385,0.14,0.15,0.15,0.14,0.15,0.13,0.13,65,1,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_09,few_shot,structured,fact_first,markdown,test_set_2,0.01,0.99,0.01,99,8,100,1,1,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.14,0.16,0.15,0.15,0.14,0.12,0.11,91,0,8
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,zero_shot,unstructured,fact_first,json,test_set_1,0.31313131313131315,0.6868686868686869,0.31313131313131315,3,5,99,31,31,0.35714285714285715,0.35714285714285715,0.3076923076923077,0.26666666666666666,0.35714285714285715,0.15384615384615385,0.375,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.16161616161616163,63,0,5
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,zero_shot,unstructured,answer_first,json,test_set_1,0.3333333333333333,0.6666666666666667,0.31313131313131315,0,9,99,33,31,0.14285714285714285,0.42857142857142855,0.38461538461538464,0.26666666666666666,0.5,0.23076923076923078,0.25,0.13131313131313133,0.16161616161616163,0.13131313131313133,0.13131313131313133,0.16161616161616163,0.12121212121212122,0.16161616161616163,59,2,7
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,zero_shot,structured,answer_first,number_list,test_set_1,0.41414141414141414,0.5858585858585859,0.3939393939393939,0,5,99,41,39,0.35714285714285715,0.35714285714285715,0.38461538461538464,0.3333333333333333,0.5,0.3076923076923077,0.5,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.16161616161616163,55,2,3
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,few_shot,unstructured,answer_first,number_list,test_set_1,0.3939393939393939,0.6060606060606061,0.37373737373737376,0,6,99,39,37,0.21428571428571427,0.42857142857142855,0.38461538461538464,0.4,0.5714285714285714,0.46153846153846156,0.1875,0.1414141414141414,0.15151515151515152,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.16161616161616163,56,2,4
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,zero_shot,structured,answer_first,json,test_set_1,0.42424242424242425,0.5757575757575757,0.40404040404040403,1,4,99,42,40,0.2857142857142857,0.5,0.46153846153846156,0.2,0.5714285714285714,0.38461538461538464,0.4375,0.13131313131313133,0.16161616161616163,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.15151515151515152,0.15151515151515152,55,2,2
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,zero_shot,structured,fact_first,json,test_set_1,0.36363636363636365,0.6363636363636364,0.3333333333333333,2,7,99,36,33,0.42857142857142855,0.35714285714285715,0.38461538461538464,0.4,0.2857142857142857,0.15384615384615385,0.3125,0.12121212121212122,0.1717171717171717,0.1414141414141414,0.13131313131313133,0.12121212121212122,0.15151515151515152,0.16161616161616163,59,3,4
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,few_shot,unstructured,fact_first,json,test_set_1,0.3434343434343434,0.6565656565656566,0.32323232323232326,10,7,99,34,32,0.2857142857142857,0.42857142857142855,0.3076923076923077,0.4,0.35714285714285715,0.23076923076923078,0.25,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.18181818181818182,60,2,5
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,zero_shot,unstructured,answer_first,number_list,test_set_1,0.41414141414141414,0.5858585858585859,0.40404040404040403,0,7,99,41,40,0.42857142857142855,0.42857142857142855,0.38461538461538464,0.3333333333333333,0.5,0.46153846153846156,0.3125,0.1414141414141414,0.15151515151515152,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.16161616161616163,52,1,6
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,few_shot,unstructured,fact_first,number_list,test_set_1,0.3333333333333333,0.6666666666666667,0.3333333333333333,4,6,99,33,33,0.14285714285714285,0.35714285714285715,0.38461538461538464,0.06666666666666667,0.5714285714285714,0.46153846153846156,0.375,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.16161616161616163,60,0,6
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,few_shot,structured,fact_first,number_list,test_set_1,0.32323232323232326,0.6767676767676767,0.32323232323232326,0,7,99,32,32,0.2857142857142857,0.35714285714285715,0.38461538461538464,0.2,0.2857142857142857,0.5384615384615384,0.25,0.1414141414141414,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.12121212121212122,0.16161616161616163,0.1414141414141414,60,0,7
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,zero_shot,structured,fact_first,number_list,test_set_1,0.43434343434343436,0.5656565656565656,0.3939393939393939,0,5,99,43,39,0.5,0.5,0.3076923076923077,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.1875,0.12121212121212122,0.1717171717171717,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.15151515151515152,0.15151515151515152,55,4,1
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_025,zero_shot,unstructured,fact_first,number_list,test_set_1,0.36363636363636365,0.6363636363636364,0.35353535353535354,6,5,99,36,35,0.21428571428571427,0.2857142857142857,0.6923076923076923,0.26666666666666666,0.5,0.46153846153846156,0.125,0.13131313131313133,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.15151515151515152,59,1,4
